5478466	3.2	19562268+4041391	14.169	13.028	14.226	5809	4.396	0.144	0.531	0.037	0.05	0.051	0.078	5478466	5478466	5478466	5478466	4941.903	4942.159	4927.984	4792.557	439	444	442	440	0.482484	54964.85739	14.226	1.00675	2.94879	0.7357	0.86936
5480282	4.1	19574550+4038344	14.726	13.65	14.744	6137	4.5	0.177	0.442	0.086	0.057	0.111	0.122	5480282	5480282	5480282	5480282	3399.784	3509.378	3500.612	3317.969	289	295	292	291	0.360983	54964.71063	14.744	0.97227	1.21091	0.31185	0.98359
5535061	1	19290882+4044548	12.32	11.537	12.388	6580	4.347	0.096	0.273	0.01	0.01	0.021	0.011	5535061	5535061	5535061	5535061	15307.845	14608.045	14985.83	14890.111	190	190	186	187	0.463427	54954.05038	12.388	1.01548	1.58142	0.99428	0.88121
5557368	4.2	19505639+4046042	12.589	11.356	12.65	5143	4.384	0.058	0.655	0.027	0.023	0.04	0.036	5557368	5557368	5557368	5557368	12473.91	12574.758	12293.838	12410.184	88	83	85	87	0.297937	54953.76508	12.65	1.17734	3.71995	0.60302	1.07038
5563814	4.3	19561608+4043155	15.161	13.776	15.192	5032	4.691	0.106	0.686	0.291	0.409	0.426	0.3	5563814	5563814	5563814	5563814	2334.542	2389.063	2312.9	2322.331	469	475	472	471	0.308252	54964.67757	15.192	1.14054	4.18416	0.67693	1.07629
5567438	1	19585974+4046210	13.771	12.817	13.809	6289	4.385	0.152	0.384	0.065	0.072	0.064	0.091	5567438	5567438	5567438	5567438	5966.956	6010.784	6102.963	5964.188	114	114	120	119	0.584536	54964.98778	13.809	1.03319	2.9839	0.62542	0.83645
5620981	4.2	19283052+4053002	14.823	13.518	14.873	5406	4.473	0.125	0.606	0.046	0.055	0.073	0.049	5620981	5620981	5620981	5620981	4061.498	3455.858	3819.254	3653.922	163	162	159	159	0.333516	54964.75794	14.873	1.13314	0.80264	0.79943	0.073
5651175	3.3	19571921+4049133	14.693	13.766	14.732	6467	4.711	0.162	0.368	0.055	0.073	0.09	0.075	5651175	5651175	5651175	5651175	3615.379	3577.488	3655.912	3393.979	351	350	356	356	0.985203	54965.22578	14.732	0.98958	1.29927	0.32509	0.99068
5699617	4.1	19194803+4059119	14.942	13.24	14.971	4817	4.257	0.115	0.797	0.06	0.055	0.078	0.062	5699617	5699617	5699617	5699617	3772.457	3236.155	3717.873	3474.974	145	150	150	147	0.288919	54964.79255	14.971	1.08593	0.81031	0.7612	0.07841
5703230	4.2	19241713+4055011	11.78	11.125	11.795	7748	3.611	0.184	0.061	0.007	0.005	0.009	0.007	5703230	5703230	5703230	5703230	20372.653	20483.879	20469.245	20440.724	45	44	47	48	0.731513	54954.35361	11.795	1.01111	0.95543	0.39181	0.84913
5770431	3.2	18555291+4104522	13.38	12.323	13.399	6338	4.044	0.13	0.336	0.016	0.021	0.026	0.016	5770431	5770431	5770431	5770431	7950.983	8570.757	8226.748	8258.227	41	44	45	42	0.39244	54953.92318	13.399	1.07062	2.09971	0.80645	0.6128
5770860	3.2	18564562+4101301	13.789	12.848	13.857	6391	4.314	0.123	0.35	0.023	0.027	0.045	0.019	5770860	5770860	5770860	5770860	6542.83	6747.935	6715.161	5830.911	88	84	83	87	0.737556	54965.26948	13.857	1.0803	1.53942	0.80731	0.26724
5790912	4.1	19271412+4100512	14.434	13.324	14.494	5733	4.58	0.116	0.52	0.039	0.043	0.1	0.065	5790912	5790912	5790912	5790912	5019.737	4346.581	4642.153	4499.339	41	41	37	37	0.383314	54964.71697	14.494	1.05475	0.93428	0.8325	0.08299
5802834	1	19410488+4101268	12.145	11.233	12.211	6077	4.329	0.08	0.389	0.01	0.014	0.017	0.014	5802834	5802834	5802834	5802834	16318.122	16349.083	16502.677	16531.355	125	126	129	129	1.092437	54954.47745	12.211	1.1171	2.05763	0.52666	0.71993
5809868	4.2	19472503+4104031	12.89	11.848	12.955	6878	4.046	0.172	0.258	0.015	0.016	0.03	0.016	5809868	5809868	5809868	5809868	10986.586	11048.979	10977.185	11071.614	357	361	362	358	0.439394	54964.79717	12.955	1.11278	1.51624	0.90281	0.4634
5820209	4.1	19555773+4103522	13.496	11.692	13.495	4750	3.175	0.213	0.851	0.121	0.073	0.078	0.09	5820209	5820209	5820209	5820209	7263.353	7459.101	7455.239	7414.213	251	246	249	250	0.656124	54964.82152	13.495	0.93571	0.55907	0.60481	-0.02419
5951553	3.2	19160504+4117007	15.279	14.208	15.343	5863	4.563	0.144	0.517	0.072	0.06	0.078	0.048	5951553	5951553	5951553	5951553	2952.477	2542.358	2907.511	2723.624	69	69	64	64	0.431962	54965.01686	15.343	1.05233	5.23075	0.70011	1.03845
5955731	3.3	19211422+4113296	12.937	11.962	12.993	0	0	0	0.469	0.016	0.013	0.017	0.011	5955731	5955731	5955731	5955731	11231.926	10663.799	11203.408	10922.243	190	195	195	193	1.003843	54954.56286	12.993	1.03725	2.02814	0.42574	1.03526
5961327	4.1	19284013+4117388	15.381	13.721	15.417	4842	4.422	0.119	0.774	0.08	0.082	0.126	0.091	5961327	5961327	5961327	5961327	2921.823	2321.021	2675.775	2583.588	357	353	352	357	0.2992	54964.85695	15.417	1.01185	0.69154	0.78868	0.23475
5962877	1	19303801+4115459	12.725	11.544	12.764	5646	4.259	0.086	0.484	0.027	0.117	0.115	0.056	5962877	5962877	5962877	5962877	12392.586	11372.357	11685.754	11987.742	446	446	448	449	1.200747	54965.42669	12.764	0.97475	1.47625	0.37521	0.92509
5978521	3.3	19464772+4115487	13.64	12.631	13.676	6439	4.088	0.182	0.366	0.024	0.043	0.075	0.048	5978521	5978521	5978521	5978521	7559.508	7444.514	7367.03	7532.662	450	450	445	444	0.608153	54964.69323	13.676	1.06966	1.59179	0.4223	0.97907
5984000	4.2	19513227+4114579	14.412	13.118	14.431	5414	4.41	0.128	0.582	0.05	0.074	0.109	0.09	5984000	5984000	5984000	5984000	4744.644	4713.395	4643.796	4712.743	52	53	48	47	0.323056	54964.65529	14.431	1.02654	1.66304	0.8974	0.57708
6024572	4.2	18592570+4119014	15.492	14.538	15.521	6224	4.548	0.147	0.404	0.085	0.082	0.107	0.08	6024572	6024572	6024572	6024572	2389.122	2571.173	2534.006	2433.482	151	148	148	152	0.414908	54964.6519	15.521	1.0367	1.35353	0.85761	0.37929
6044543	4.2	19295639+4118560	13.714	12.864	13.764	7240	4.056	0.199	0.2	0.025	0.021	0.045	0.024	6044543	6044543	6044543	6044543	7488.607	6906.584	7213.184	7096.366	454	451	449	454	0.532086	54964.91362	13.764	1.28974	1.30727	0.91833	0.11845
6050116	4.2	19363311+4120225	14.233	12.659	14.258	4569	4.524	0.059	0.849	0.192	0.262	0.16	0.201	6050116	6050116	6050116	6050116	5129.198	5017.233	5352.183	5193.234	4	8	9	4	0.239908	54964.70934	14.258	1.02063	1.73866	0.97288	0.56329
6057829	3.2	19442976+4123089	13.257	11.948	13.309	5444	4.417	0.084	0.565	0.02	0.039	0.047	0.033	6057829	6057829	6057829	6057829	9313.178	9154.354	9163.413	9297.899	161	162	157	156	0.483421	54954.07984	13.309	1.5028	5.18126	0.74179	1.06791
6061139	4.1	19473449+4118292	15.164	13.762	15.232	5063	4.536	0.122	0.773	0.061	0.057	0.097	0.062	6061139	6061139	6061139	6061139	2946.43	3019.19	2958.259	3085.351	486	482	481	486	0.322438	54964.91491	15.232	1.15943	0.78187	0.7508	0.06049
6106771	4.2	19021888+4126159	15.459	14.16	15.491	5559	4.358	0.143	0.57	0.068	0.079	0.102	0.055	6106771	6106771	6106771	6106771	2566.673	2666.148	2678.318	2555.562	232	231	235	234	0.263825	54964.61588	15.491	1.14981	4.03226	0.96772	0.82081
6118779	3.2	19210692+4124421	15.436	14.226	15.51	5428	4.791	0.113	0.638	0.073	0.081	0.089	0.043	6118779	6118779	6118779	6118779	2641.842	2145.044	2619.996	2449.623	253	253	258	258	0.364228	54964.63051	15.51	1.047	4.95089	0.8501	1.10713
6128248	4.2	19330739+4126083	15.095	13.606	15.166	4867	4.346	0.12	0.893	0.056	0.056	0.115	0.035	6128248	6128248	6128248	6128248	3224.325	2843.674	3153.843	3000.011	3	4	7	8	0.291745	54964.75118	15.166	1.13776	1.18306	0.84511	0.29062
6148704	1	19531835+4126026	13.28	12.242	13.33	5998	4.359	0.115	0.428	0.033	0.029	0.042	0.035	6148704	6148704	6148704	6148704	8862.308	8766.128	8663.617	8773.926	174	179	179	175	0.305845	54953.89642	13.33	0.9683	1.65852	0.33798	1.02104
6209824	1	19332332+4132534	12.07	11.429	12.127	0	0	0	0.484	0.024	0.034	0.031	0.019	6209824	6209824	6209824	6209824	17227.756	16918.745	17064.3	17136.664	84	84	81	81	1.262963	54954.93581	12.127	0.96452	1.61661	0.34064	1.01008
6223646	4.1	19473200+4131078	13.514	12.922	13.552	7907	3.935	0.26	0.149	0.025	0.034	0.06	0.033	6223646	6223646	6223646	6223646	8077.367	8006.893	7882.635	8125.226	315	311	310	315	0.364931	54953.71364	13.552	0.95052	0.58182	0.59907	-0.02335
6281103	4.2	19215212+4140281	14.846	13.785	14.899	5715	4.894	0.098	0.503	0.042	0.047	0.061	0.04	6281103	6281103	6281103	6281103	3991.028	3314.607	3981.349	3690.167	16	16	21	21	0.363295	54964.86491	14.899	0.98442	0.48825	0.4606	0.46292
6309193	1	19524246+4136076	13.627	12.438	13.674	5367	4.377	0.098	0.598	0.027	0.029	0.048	0.03	6309193	6309193	6309193	6309193	7479.535	7331.576	7242.382	7455.745	356	360	360	357	0.21249	54964.60965	13.674	0.96097	1.63145	0.34056	0.99366
6350020	1	19063485+4142121	15.329	14.125	15.383	5592	4.42	0.139	0.589	0.061	0.058	0.092	0.073	6350020	6350020	6350020	6350020	2821.288	2947.469	2838.205	2799.915	29	30	25	25	0.241793	54964.61366	15.383	0.99926	1.56992	0.38407	0.95907
6359771	4.2	19212215+4147118	14.915	13.916	14.967	6078	4.672	0.133	0.442	0.098	0.197	0.112	0.079	6359771	6359771	6359771	6359771	3696.356	3113.857	3762.55	3480.931	31	31	36	36	0.40605	54964.97746	14.967	1.03248	1.72013	0.30922	1.07206
6368316	4.1	19324508+4143411	15.049	13.865	15.084	5440	4.559	0.128	0.608	0.054	0.056	0.079	0.054	6368316	6368316	6368316	6368316	3530.19	3328.28	3431.892	3469.383	78	77	74	74	0.338508	54964.63524	15.084	0.94151	0.43453	0.43136	0.12039
6370361	1	19351209+4146232	13.189	12.33	13.21	6509	4.089	0.153	0.313	0.015	0.015	0.024	0.019	6370361	6370361	6370361	6370361	9962.696	9850.953	9949.639	9946.512	452	452	449	448	0.454909	54953.65961	13.21	1.04037	1.61278	0.8452	0.37871
6370665	4.3	19353496+4145362	13.947	13.061	13.999	7386	3.639	0.255	0.207	0.082	0.043	0.07	0.051	6370665	6370665	6370665	6370665	6428.43	6310.757	6390.61	6348.36	415	419	420	415	0.932332	54965.40769	13.999	1.02381	1.56156	0.54067	1.01741
6390205	3.2	19543951+4146480	12.53	11.881	12.545	8254	3.96	0.231	0.059	0.017	0.019	0.029	0.016	6390205	6390205	6390205	6390205	13313.596	13233.091	13124.104	13326.399	344	349	349	346	0.449406	54964.65611	12.545	1.26437	5.43852	0.9105	0.51881
6424124	3.2	18572186+4150193	13.93	12.801	13.979	5797	4.159	0.121	0.493	0.033	0.028	0.038	0.024	6424124	6424124	6424124	6424124	6374.166	6437.174	6357.706	6515.609	337	338	335	335	0.38553	54964.89119	13.979	1.02062	3.50355	0.8139	0.98101
6431545	4.2	19111888+4148177	13.79	12.602	13.853	5459	4.211	0.108	0.631	0.109	0.07	0.089	0.144	6431545	6431545	6431545	6431545	6688.65	6875.322	6759.069	6713.264	122	125	126	121	0.31683	54964.58836	13.853	0.97142	0.5543	0.5708	0.00285
6447430	1	19331120+4152267	11.401	10.861	11.405	8010	3.784	0.166	0.016	0.007	0.007	0.01	0.006	6447430	6447430	6447430	6447430	24649.839	24569.226	24573.036	24593.216	207	207	204	204	1.160001	54954.15016	11.405	0.97738	1.68841	0.41215	0.92499
6467389	4.1	19532604+4153291	13.1	11.958	13.132	5183	4.345	0.076	0.661	0.022	0.023	0.037	0.024	6467389	6467389	6467389	6467389	10006.445	9790.791	9736.211	9896.988	489	485	485	489	0.288977	54953.68595	13.132	1.10447	0.78447	0.76618	0.06432
6471048	4.3	19563075+4149418	12.784	11.292	12.836	4850	4.186	0.066	0.746	0.033	0.027	0.032	0.027	6471048	6471048	6471048	6471048	11275.188	11259.009	11194.826	11265.735	55	54	59	60	0.297229	54953.6877	12.836	1.3721	5.14833	0.90538	1.11522
6504095	4.3	18595062+4156487	14.788	13.657	14.842	5679	4.422	0.123	0.547	0.045	0.046	0.057	0.035	6504095	6504095	6504095	6504095	3854.742	4013.213	3966.735	4127.616	260	263	263	259	0.306778	54964.63482	14.842	1.06794	2.67672	0.5131	1.05335
6521123	4.1	19253839+4155433	14.471	13.393	14.551	5550	4.583	0.107	0.626	0.042	0.045	0.07	0.031	6521123	6521123	6521123	6521123	4824.897	4613.88	4637.649	4793.611	255	255	251	251	0.366383	54964.98702	14.551	1.05125	0.71775	0.70288	0.03319
6529902	4.3	19363486+4157136	15.27	14.282	15.311	6408	4.506	0.188	0.415	0.054	0.062	0.081	0.08	6529902	6529902	6529902	6529902	2995.094	2971.887	2954.994	2884.302	361	362	365	365	0.284806	54964.74745	15.311	0.99676	1.59927	0.33428	0.99268
6615041	4.1	19372686+4202452	13.825	12.833	13.877	5718	4.444	0.11	0.531	0.028	0.032	0.038	0.028	6615041	6615041	6615041	6615041	6992.018	6839.509	6974.233	6957.384	193	193	197	197	0.340086	54964.80817	13.877	1.03485	0.8442	0.88059	0.16015
6677225	3.2	19083295+4208400	13.668	12.692	13.715	7163	4.027	0.165	0.191	0.032	0.026	0.037	0.035	6677225	6677225	6677225	6677225	7497.681	7674.4	7531.127	7665.907	456	453	453	456	0.525029	54964.73257	13.715	1.01395	0.8095	0.78109	0.79971
6689368	1	19244266+4211559	12.915	12.09	12.982	0	0	0	0.412	0.014	0.019	0.023	0.011	6689368	6689368	6689368	6689368	11361.252	11007.033	11074.286	11334.861	255	254	251	250	1.270127	54954.34493	12.982	0.99126	0.89737	0.35162	0.80776
6791604	4.2	19424213+4214261	13.87	13	13.924	7346	4.088	0.221	0.218	0.026	0.024	0.046	0.019	6791604	6791604	6791604	6791604	6752.714	6929.529	6682.969	6787.853	225	230	229	226	0.5288	54964.68482	13.924	1.20401	1.87133	0.92908	0.12676
6803335	3.2	19524980+4212041	12.155	11.037	12.118	0	0	0	0.486	0.011	0.012	0.02	0.01	6803335	6803335	6803335	6803335	16813.093	16799.303	16722.578	16805.17	194	189	190	194	1.110935	54954.32909	12.118	0.97795	4.51473	0.99754	0.12773
6838978	4.3	18501731+4223437	11.826	10.916	11.9	6150	4.231	0.071	0.358	0.012	0.006	0.014	0.01	6838978	6838978	6838978	6838978	17966.621	17747.65	18351.978	17534.217	86	89	90	84	1.106758	54954.25838	11.9	0.9784	1.17128	0.3229	0.96313
6843507	4.2	18583464+4223559	15.046	13.801	15.093	5489	4.407	0.123	0.594	0.073	0.049	0.072	0.045	6843507	6843507	6843507	6843507	3247.067	3491.151	3416.327	3483.256	215	214	217	217	0.343183	54964.76794	15.093	1.07301	0.84507	0.83603	0.07833
6871716	1	19371619+4218190	14.803	13.647	14.861	5657	4.365	0.151	0.59	0.045	0.045	0.072	0.052	6871716	6871716	6871716	6871716	4075.962	3863.987	3994.198	3854.031	100	100	104	104	0.255658	54964.7214	14.861	1.00308	1.47654	0.39407	0.91326
6964796	4.1	19444726+4225495	12.557	11.509	12.611	5657	4.285	0.081	0.501	0.024	0.017	0.027	0.03	6964796	6964796	6964796	6964796	13420.103	13511.748	13384.983	13453.861	205	209	209	204	0.399961	54964.68295	12.611	1.03091	0.55307	0.48229	0.54687
6966265	4.2	19460848+4226136	14.502	13.457	14.55	5460	4.375	0.133	0.663	0.039	0.03	0.066	0.039	6966265	6966265	6966265	6966265	4691.012	4846.469	4592.593	4776.168	101	105	105	100	0.313431	54964.75916	14.55	1.05839	1.25019	0.90061	0.19569
7013934	3.3	18571684+4232204	12.924	12.227	12.94	7699	3.711	0.159	0.066	0.017	0.016	0.026	0.019	7013934	7013934	7013934	7013934	11297.859	11369.637	11340.983	11408.761	151	147	147	151	0.641361	54953.76828	12.94	1.17011	1.78066	0.47639	0.96965
7035139	4.2	19290807+4235404	15.437	14.365	15.48	5656	4.408	0.164	0.604	0.146	0.217	0.222	0.129	7035139	7035139	7035139	7035139	2757.219	2384.566	2468.888	2718.419	26	26	30	31	0.309752	54964.84216	15.48	1.10429	1.17361	0.86814	0.56084
7037319	3.1	19314764+4230304	13.649	12.801	13.712	7027	4.11	0.182	0.25	0.019	0.025	0.035	0.02	7037319	7037319	7037319	7037319	7525.131	7373.08	7142.653	7712.832	224	228	227	222	0.57812	54965.1267	13.712	1.18782	0.7794	0.63907	0.13407
7118621	4.1	19281417+4238075	14.081	13.223	14.136	5693	4.318	0.125	0.566	0.039	0.04	0.057	0.033	7118621	7118621	7118621	7118621	6050.593	5823.427	5867.251	6026.049	133	133	137	138	0.370553	54964.86184	14.136	1.02561	0.82726	0.91508	0.10425
7118656	4.3	19281635+4238323	14.995	13.708	15.033	5271	4.474	0.122	0.66	0.055	0.052	0.095	0.039	7118656	7118656	7118656	7118656	3608.562	3406.851	3417.078	3600.75	125	125	129	130	0.321355	54964.7478	15.033	1.14987	3.28604	0.53787	1.06818
7119876	3.2	19294378+4240564	14.97	13.916	15.015	5995	4.504	0.152	0.469	0.048	0.071	0.085	0.05	7119876	7119876	7119876	7119876	3580.422	3355.458	3106.511	3681.679	98	98	93	93	0.36638	54964.65646	15.015	1.05593	2.90271	0.87231	0.70082
7130044	4.1	19410581+4240081	14.261	12.502	14.302	5047	3.667	0.183	0.77	0.026	0.036	0.066	0.045	7130044	7130044	7130044	7130044	5602.099	5516.673	5339.743	5491.95	193	193	188	189	0.297664	54964.69769	14.302	1.09433	0.94763	0.83958	0.14496
7173910	4.1	18444874+4244458	14.326	13.217	14.36	5792	4.331	0.112	0.477	0.057	0.028	0.041	0.043	7173910	7173910	7173910	7173910	4146.584	3949.293	4625.311	3874.478	189	186	186	191	0.402247	54964.70588	14.36	1.08741	0.74577	0.73864	0.11807
7199353	4.3	19255637+4244160	14.428	13.057	14.49	5166	4.428	0.102	0.677	0.028	0.042	0.073	0.035	7199353	7199353	7199353	7199353	5025.17	4712.224	4732.424	4912.052	106	101	102	109	0.281985	54964.81554	14.49	1.15099	3.89781	0.96154	0.7833
7217866	4.2	19462002+4245541	13.806	12.705	13.865	5600	4.38	0.112	0.569	0.027	0.017	0.037	0.029	7217866	7217866	7217866	7217866	6959.915	7091.992	6933.461	6944.862	27	27	31	31	0.407167	54964.72633	13.865	1.02512	0.94306	0.63621	0.92786
7259917	4.1	18530219+4250442	12.132	10.799	12.132	0	0	0	0.333	0.027	0.02	0.025	0.026	7259917	7259917	7259917	7259917	15852.971	16687.119	16508.908	16223.49	120	124	125	119	0.384681	54953.80606	12.132	1.23599	0.9034	0.79179	0.07718
7269797	4.1	19104788+4250407	15.605	14.335	15.637	5163	4.609	0.116	0.69	0.079	0.065	0.041	0.046	7269797	7269797	7269797	7269797	2317.65	2103.405	2465.27	2362.068	104	103	98	100	0.281794	54964.70841	15.637	1.09333	0.74488	0.68236	0.05229
7269843	4.3	19105282+4253189	15.967	14.477	15.962	5002	4.555	0.124	0.692	0.101	0.093	0.097	0.072	7269843	7269843	7269843	7269843	1817.779	1686.123	2030.813	1846.564	131	127	127	132	0.268211	54964.57115	15.962	1.10761	2.70449	0.91782	0.51553
7272739	4.3	19152572+4248451	12.91	11.817	12.961	5192	3.759	0.112	0.712	0.037	0.02	0.028	0.032	7272739	7272739	7272739	7272739	10952.534	10740.888	11393.648	11052.206	302	304	308	307	0.281163	54964.85529	12.961	1.19072	3.55492	0.94752	0.96876
7282128	4.1	19271595+4248094	14.276	13.007	14.338	5363	4.587	0.093	0.62	0.033	0.045	0.053	0.027	7282128	7282128	7282128	7282128	5401.792	5175.184	5230.122	5488.79	174	170	171	177	0.347054	54964.93287	14.338	0.97823	0.50224	0.43377	0.5978
7304911	3.2	19511689+4253075	12.7	11.74	12.769	6683	3.925	0.169	0.275	0.025	0.021	0.026	0.024	7304911	7304911	7304911	7304911	12198.616	12240.45	12086.873	12198.357	48	51	52	49	0.625572	54954.04069	12.769	1.02822	0.86367	0.42509	0.80994
7339123	4.1	18503405+4256469	11.511	10.608	11.541	6138	4.212	0.065	0.343	0.008	0.005	0.009	0.007	7339123	7339123	7339123	7339123	21472.488	22152.062	22025.932	21811.659	55	55	52	50	0.347103	54953.72227	11.541	1.06198	1.18342	0.69834	0.16269
7362751	1	19270652+4257044	15.718	14.256	15.774	5079	4.513	0.133	0.716	0.087	0.096	0.145	0.052	7362751	7362751	7362751	7362751	2256.841	2104.402	2129.932	2293.026	47	42	43	49	0.338261	54964.74223	15.774	1.05582	1.48699	0.49167	0.69029
7367833	4.2	19332037+4255188	15.293	14.138	15.342	5799	4.58	0.151	0.532	0.065	0.068	0.078	0.06	7367833	7367833	7367833	7367833	2797.626	2780.992	2683.806	3063.603	376	376	380	381	0.286213	54964.85067	15.342	1.09867	0.79829	0.7671	0.04357
7387296	1	19522775+4258435	11.069	10.595	11.055	8822	3.924	0.172	-0.055	0.005	0.004	0.007	0.005	7387296	7387296	7387296	7387296	28564.6	28605.296	28482.377	28704.029	31	34	34	32	2.579583	54955.33221	11.055	0.98	1.97684	0.48154	0.86888
7457163	4.1	19410572+4303359	12.383	11.372	12.442	6155	4.115	0.107	0.371	0.009	0.009	0.018	0.011	7457163	7457163	7457163	7457163	14877.281	14898.017	14742.894	14817.313	95	90	90	94	0.774598	54954.11665	12.442	1.16486	2.02006	0.73555	0.54552
7458285	4.1	19421027+4302570	13.497	12.423	13.519	6536	3.807	0.204	0.331	0.02	0.016	0.028	0.024	7458285	7458285	7458285	7458285	8497.493	8570.51	8413.93	8506.198	191	187	186	191	0.66062	54964.86301	13.519	1.21898	1.1624	0.8512	0.15322
7501230	4.2	18452694+4309108	12.398	11.644	12.447	6977	4.142	0.106	0.199	0.02	0.011	0.021	0.014	7501230	7501230	7501230	7501230	13399.938	13338.297	13373.575	12843.495	24	27	28	23	0.892755	54954.44677	12.447	1.06	1.17649	0.9103	0.21721
7506164	3.2	18545141+4306516	13.658	12.989	13.682	7576	3.733	0.158	0.097	0.039	0.019	0.041	0.03	7506164	7506164	7506164	7506164	6649.088	7500.911	7298.907	7089.812	126	131	131	126	0.558018	54964.89929	13.682	1.10805	1.24671	0.43708	0.91245
7512381	4.2	19055994+4307498	12.709	11.307	12.737	5911	4.193	0.092	0.421	0.018	0.024	0.015	0.013	7512381	7512381	7512381	7512381	12107.703	12541.465	12410.916	12849.258	316	314	319	319	0.423924	54953.97058	12.737	1.02191	1.28633	0.97069	0.35061
7516345	3.1	19121500+4307392	12.268	11.675	12.325	6885	4.246	0.104	0.229	0.063	0.027	0.023	0.03	7516345	7516345	7516345	7516345	14894.397	15050.964	15525.836	15360.58	82	79	78	83	0.49188	54964.91007	12.325	1.12156	0.74437	0.67727	0.04487
7518816	4.2	19155176+4306271	12.804	11.701	12.846	6087	4.163	0.105	0.386	0.026	0.014	0.02	0.016	7518816	7518816	7518816	7518816	11706.836	11483.091	12072.933	11906.23	92	94	98	97	0.466588	54953.6918	12.846	1.42459	2.1523	0.926	0.09022
7542091	4.1	19425200+4309527	12.286	11.269	12.343	5673	3.968	0.101	0.514	0.011	0.01	0.017	0.01	7542091	7542091	7542091	7542091	15533.771	15602.806	15481.296	15580.288	157	152	152	157	0.390492	54953.87567	12.343	1.05117	0.86508	0.7662	0.09147
7584739	3.1	18490986+4317022	13.318	12.811	13.38	6772	4.127	0.125	0.248	0.033	0.017	0.026	0.026	7584739	7584739	7584739	7584739	7636.846	8475.203	8356.628	8097.095	66	67	62	60	0.911564	54954.43199	13.38	1.17022	1.08681	0.81612	0.14016
7597095	4.3	19122924+4312285	14.177	12.797	14.199	4915	4.535	0.071	0.677	0.034	0.021	0.038	0.028	7597095	7597095	7597095	7597095	5589.646	5443.852	5906.995	5705.607	46	42	41	46	0.301206	54964.71068	14.199	1.09049	2.26546	0.98882	0.73007
7610486	4.1	19305556+4314415	15.614	14.537	15.684	5682	4.682	0.145	0.623	0.057	0.093	0.11	0.052	7610486	7610486	7610486	7610486	2237.844	2212.621	2012.833	2437.876	155	150	151	156	0.457691	54964.75289	15.684	1.04465	0.72838	0.70318	0.03548
7657914	4.1	18395228+4323084	12.849	12.163	12.906	6794	4.106	0.112	0.227	0.03	0.016	0.028	0.018	7657914	7657914	7657914	7657914	9897.16	9875.746	9930.724	9260.229	44	48	40	42	0.474529	54953.98337	12.906	1.29528	0.7968	0.78228	0.04344
7676610	1	19190560+4323171	12.649	12.058	12.641	8493	3.878	0.185	-0.031	0.013	0.01	0.022	0.015	7676610	7676610	7676610	7676610	13253.2	12439.947	12950.081	13067.252	22	60	18	57	1.22575	54954.63511	12.641	1.14792	1.93092	0.44337	0.91171
7685693	4.1	19313065+4322014	13.879	12.217	13.946	4792	3.415	0.168	0.924	0.122	0.072	0.121	0.039	7685693	7685693	7685693	7685693	6303.629	6254.482	5995.163	6717.563	110	106	107	112	0.325149	54964.93027	13.946	1.01771	1.14026	0.50028	0.60583
7697065	4.3	19452883+4321081	15.101	13.688	15.115	5126	4.56	0.117	0.652	0.067	0.067	0.092	0.053	7697065	7697065	7697065	7697065	3490.518	3435.374	3366.451	3479.964	28	30	25	23	0.27277	54964.74536	15.115	1.13435	2.25548	0.56437	0.77824
7698650	3.2	19471339+4323077	15.195	14.15	15.228	6107	4.643	0.163	0.446	0.064	0.051	0.085	0.058	7698650	7698650	7698650	7698650	3158.648	3170.057	3056.067	3308.204	293	296	290	288	0.599154	54965.21456	15.228	1.05597	2.88366	0.8525	0.98785
7709086	4.2	19564489+4322168	15.752	14.602	15.81	5512	4.951	0.126	0.614	0.166	0.147	0.352	0.057	7709086	7709086	7709086	7709086	1907.465	1679.131	1493.164	1814.893	17	22	21	18	0.409483	54964.83629	15.81	1.03344	0.80925	0.81351	0.13586
7744173	4.1	19135718+4328525	13.63	12.756	13.687	5922	4.347	0.109	0.47	0.034	0.032	0.027	0.021	7744173	7744173	7744173	7744173	7446.551	7510.842	7725.93	7750.443	17	21	23	17	0.398518	54964.74805	13.687	1.01636	0.71597	0.60946	0.72383
7816201	4.3	19185986+4332362	11.941	11.054	12.018	0	0	0	0.02	0.01	0.007	0.02	0.01	7816201	7816201	7816201	7816201	18087.122	17239.621	17881.863	17998.96	87	125	83	122	0.574947	54954.11633	12.018	1.02179	1.94565	0.56233	1.04448
7830460	1	19375958+4335017	12.034	11.301	12.08	7269	3.86	0.159	0.184	0.007	0.013	0.016	0.009	7830460	7830460	7830460	7830460	17504.605	17716.11	17126.187	17699.167	162	164	159	160	3.397683	54957.43313	12.08	0.99371	1.31516	0.34331	0.97258
7835348	4.1	19435481+4334225	15.34	14.253	15.385	5960	4.581	0.166	0.53	0.052	0.078	0.125	0.08	7835348	7835348	7835348	7835348	2606.735	2992.026	2421.485	2840.855	21	20	25	25	0.664101	54965.17093	15.385	1.02877	0.66024	0.61693	0.12076
7839027	4.1	19480446+4331479	13.788	13.01	13.842	7500	3.752	0.266	0.216	0.096	0.077	0.102	0.092	7839027	7839027	7839027	7839027	6886.692	7006.819	6751.672	6919.739	284	281	280	283	0.720681	54964.81999	13.842	1.10009	2.10776	0.92327	0.11368
