04037428.00	 D	 54955.403837	 8.529439	 12.873	 0.83496	 0.12132	 N/A	 -0.05653	 -0.00999	 N/A	 0.99399	raw dtr fit
04042026.00	 D	 54996.016995	 34.819225	 15.187	 0.79768	 0.10260	 N/A	 -0.09109	 -0.04161	 N/A	 1.00009	raw dtr fit
04043443.00	 D	 54994.869583	 119.700000	 14.945	 0.84400	 0.19423	 N/A	 -0.05599	 0.07700	 N/A	 0.98959	raw dtr fit
04044005.00	 D	 54954.745533	 17.511993	 12.336	 0.76784	 0.11328	 N/A	 -0.14192	 -0.01428	 N/A	 0.99770	raw dtr fit
04049124.00	 D	 54969.003949	 4.804465	 14.654	 0.82349	 0.15550	 N/A	 0.11747	 0.02538	 N/A	 0.99313	raw dtr fit
04055092.00	 D	 54966.956528	 76.474182	 15.312	 0.50865	 0.25539	 N/A	 -0.12900	 0.49426	 N/A	 0.97153	raw dtr fit
04067549.00	 D	 54970.867335	 7.698434	 15.451	 0.83788	 0.15149	 N/A	 -0.01421	 -0.00137	 N/A	 0.99203	raw dtr fit
04069063.00	 D	 54964.898354	 0.504322	 13.318	 0.70359	 0.11512	 N/A	 -0.11358	 0.13994	 N/A	 0.99654	raw dtr fit
04069213.00	 D	 54957.183015	 5.194269	 12.739	 0.86973	 0.31737	 N/A	 0.00219	 0.00691	 N/A	 0.95873	raw dtr fit
04070376.00	 D	 54965.335495	 1.634582	 15.310	 0.88943	 0.32582	 N/A	 -0.00042	 0.01059	 N/A	 0.95526	raw dtr fit
04075064.00	 D	 54994.241390	 61.420780	 14.951	 0.63114	 0.13539	 N/A	 -0.25421	 0.43726	 N/A	 0.99426	raw dtr fit
04076952.00	 D	 55005.747919	 9.761112	 13.773	 0.95511	 0.18138	 N/A	 0.01628	 0.02875	 N/A	 0.99846	raw dtr fit
04077442.00	 D	 54954.121044	 0.692864	 13.512	 0.59913	 0.46669	 N/A	 -0.34280	 0.51161	 N/A	 0.94550	raw dtr fit
04078693.00	 D	 54954.995365	 2.756703	 13.485	 0.80290	 0.10277	 N/A	 -0.13362	 0.01230	 N/A	 0.99927	raw dtr fit
04142768.00	 D	 54964.653120	 27.993255	 12.120	 0.80648	 0.11411	 N/A	 -0.08507	 -0.05752	 N/A	 0.99575	raw dtr fit
04144236.00	 D	 54973.645890	 22.913457	 11.856	 0.81405	 0.06499	 N/A	 0.31746	 -0.07120	 N/A	 0.99793	raw dtr fit
04149684.00	 D	 55004.311302	 4.320537	 13.928	 0.80337	 0.19880	 N/A	 0.02921	 0.00362	 N/A	 0.98588	raw dtr fit
04150539.00	 D	 54967.327202	 8.652677	 15.703	 0.66506	 0.11539	 N/A	 -0.17852	 0.28608	 N/A	 0.99827	raw dtr fit
04150611.00	 D	 54961.004182	 8.653079	 7.899	 0.81701	 0.08279	 N/A	 -0.15621	 0.32248	 N/A	 1.00094	raw dtr fit
04157488.00	 D	 55004.519375	 5.197431	 13.961	 0.88747	 0.23268	 N/A	 -0.01368	 -0.00034	 N/A	 0.98545	raw dtr fit
04159347.00	 D	 54958.222973	 12.283910	 13.167	 0.77986	 0.12372	 N/A	 -0.12581	 -0.05081	 N/A	 0.99690	raw dtr fit
04160669.00	 D	 55007.182442	 4.367381	 11.296	 0.91165	 0.03777	 N/A	 -0.13841	 -0.43115	 N/A	 1.00952	raw dtr fit
04165960.00	 D	 54970.137909	 13.550070	 13.889	 0.75000	 0.11699	 N/A	 -0.15293	 -0.05163	 N/A	 0.99714	raw dtr fit
